model,question_id,question,reference_answer,generated_answer,rouge1,rouge2,rougeL,retrieval_time,retrieved_rank_1,retrieved_rank_2,retrieved_rank_3,retrieved_rank_4,retrieved_rank_5
bge,Q044,What co-citation performance does SPECTER achieve in the reported experiment?,"SPECTER achieves an nDCG of 94.8 on the co-citation task, improving over SGC by 2.3 points.",SPECTER achieves a co-citation nDCG performance of 88.3 in the reported experiment.,0.48484848484848486,0.12903225806451615,0.30303030303030304,0.09380589995998889,GlobalRAG_GlobalQA_P003_C005,GlobalRAG_GlobalQA_P006_C006,GlobalRAG_GlobalQA_P006_C005,GlobalRAG_GlobalQA_P007_C001,GlobalRAG_GlobalQA_P008_C003
bge,Q045,How is SPECTER trained to learn representations of scientific papers?,SPECTER is based on a Transformer language model that is pretrained using citation information to learn scientific-paper representations.,SPECTER is trained by pretraining a Transformer language model on a large corpus of citations using a triplet-loss objective that encourages the model to output representations that are more similar for papers that share a citation link than for those that do not. This approach leverages citation information as inter-document context to model document-level relatedness.,0.38961038961038963,0.16,0.25974025974025977,0.09142030007205904,GlobalRAG_GlobalQA_P003_C005,GlobalRAG_GlobalQA_P002_C002,GlobalRAG_GlobalQA_P001_C006,GlobalRAG_GlobalQA_P001_C001,GlobalRAG_GlobalQA_P001_C005
bge,Q046,How does GTE-base compare with larger embedding models despite having about 110 million parameters?,GTE-base is reported to outperform the OpenAI black-box embedding API and even text embedding models with roughly ten times more parameters.,"GTE-base, with about 110 million parameters, shows a strong performance close to larger embedding models. It reports high similarity with corresponding-sized models from other families, such as bge-base, indicating competitive embedding quality despite being smaller than larger models like GTE-large (330 million parameters). It is implied that GTE-base is effective and efficient relative to larger models, balancing performance and inference speed.",0.24719101123595505,0.06896551724137931,0.15730337078651685,0.09203669999260455,Embedding Model Similarity in RAG_P004_C007,GTE_Embedding_Model_P006_C000,Embedding Model Similarity in RAG_P005_C002,Seven Failure Points in RAG Systems_P007_C002,Embedding Model Similarity in RAG_P004_C009
bge,Q047,What benchmark is used to test GTE on heterogeneous information-retrieval tasks?,"The study evaluates GTE on BEIR, using 15 publicly available datasets covering different retrieval formats and domains.",The benchmark used to test GTE on heterogeneous information-retrieval tasks is the BEIR (Benchmarking-IR) benchmark.,0.35294117647058826,0.0625,0.23529411764705882,0.11378090002108365,GTE_Embedding_Model_P006_C004,Massive Text Embedding Benchmark_P001_C000,Massive Text Embedding Benchmark_P002_C002,GlobalRAG_Benchmark_P011_C000,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P001_C005
bge,Q048,What future extensions are proposed for GTE?,Future work includes supporting longer contexts and extending GTE to multilingual and multimodal settings.,The provided document context does not contain information about any proposed future extensions for GTE.,0.20689655172413796,0.0,0.1379310344827586,0.09102499997243285,GTE_Embedding_Model_P001_C003,BGE_Embedding_Framework_P009_C004,GTE_Embedding_Model_P008_C003,BGE_Embedding_Framework_P002_C009,GTE_Embedding_Model_P001_C000
bge,Q049,What is the central idea behind Hypothetical Document Embeddings (HyDE)?,HyDE generates a hypothetical document for a query and uses its embedding as an intermediate representation for zero-shot dense retrieval.,"The central idea behind Hypothetical Document Embeddings (HyDE) is to decompose dense retrieval into two tasks: first, an instruction-following language model (e.g., InstructGPT) generates a hypothetical document that answers the query; second, an unsupervised contrastively learned encoder (e.g., Contriever) encodes this hypothetical document into an embedding vector. This vector is then used to retrieve real documents similar in embedding space. HyDE thus pivots the retrieval task through generating a hypothetical document and performing document-document similarity, grounding the generated content to the actual corpus while filtering out incorrect details.",0.23008849557522124,0.07207207207207209,0.1592920353982301,0.09591029991861433,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P004_C004,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P002_C001,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P004_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P001_C001,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P002_C003
bge,Q050,How does HyDE compare with BM25 on zero-shot retrieval tasks?,HyDE outperforms BM25 by large margins and remains competitive with some fine-tuned dense retrieval models.,"HyDE outperforms BM25 by large margins on zero-shot retrieval tasks, except for one dataset, TREC-Covid, where BM25 only slightly outperforms HyDE by a margin of 0.2. In comparison, the base model Contriever significantly underperforms BM25 on TREC-Covid by more than 50%.",0.26229508196721313,0.16949152542372878,0.26229508196721313,0.09131689998321235,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P005_C003,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P005_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P004_C004,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P003_C003,RAG_for_factual_answers_P007_C005
bge,Q051,How does HyDE represent the notion of relevance differently from standard dense retrievers?,HyDE captures relevance through a natural-language generation model and the language generation process rather than relying only on vector similarity learned from relevance labels.,"HyDE represents the notion of relevance using a natural language generation (NLG) model and the language generation process, whereas standard dense retrievers consider vector similarities and learn to model numerical relevance scores.",0.5614035087719298,0.3272727272727273,0.5614035087719298,0.10382389998994768,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P007_C000,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P001_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P007_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P004_C004,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P004_C002
bge,Q052,What positional weakness do some long-context language models show in key-value retrieval?,"Some models struggle to retrieve relevant information when it appears in the middle of a long context, producing a U-shaped performance pattern.","Some long-context language models show a positional weakness in key-value retrieval where performance is often highest when relevant information occurs at the very start or end of the context, but it rapidly degrades when models must retrieve information from the middle of the input context.",0.4285714285714286,0.1176470588235294,0.2857142857142857,0.1030153000028804,Lost_in_the_Middle_Long_Context_RAG_P007_C001,Lost_in_the_Middle_Long_Context_RAG_P001_C000,Lost_in_the_Middle_Long_Context_RAG_P002_C005,Lost_in_the_Middle_Long_Context_RAG_P002_C004,Lost_in_the_Middle_Long_Context_RAG_P011_C000
bge,Q053,What effect does query-aware contextualization have on key-value retrieval performance?,"Placing the query before and after the data dramatically improves performance, with models reaching near-perfect accuracy on several key-value settings.","Query-aware contextualization dramatically improves key-value retrieval performance, enabling all models to achieve near-perfect performance on the 75, 140, and 300 key-value pair settings. For example, GPT-3.5-Turbo (16K) with query-aware contextualization achieves perfect performance when evaluated with 300 key-value pairs, whereas without it, the worst-case performance is 45.6%.",0.375,0.07692307692307693,0.27499999999999997,0.08411290007643402,Lost_in_the_Middle_Long_Context_RAG_P008_C003,Lost_in_the_Middle_Long_Context_RAG_P007_C005,Lost_in_the_Middle_Long_Context_RAG_P002_C006,Lost_in_the_Middle_Long_Context_RAG_P008_C002,Lost_in_the_Middle_Long_Context_RAG_P002_C005
bge,Q054,Does making relevant documents easier to identify completely solve long-context reasoning problems?,"No. Even when relevant documents are easier to identify, models still struggle to reason over the full input context, so the degradation is not caused only by document identification difficulty.","No, making relevant documents easier to identify does not completely solve long-context reasoning problems. Although models have higher absolute accuracy when relevant documents are easier to identify, they still struggle to reason effectively over their entire input context, indicating that performance degradation is not solely due to difficulty in identifying relevant documents.",0.5060240963855422,0.29629629629629634,0.45783132530120485,0.08971460000611842,Lost_in_the_Middle_Long_Context_RAG_P014_C004,survey_of_RAG_P014_C004,survey_of_RAG_P014_C002,Lost_in_the_Middle_Long_Context_RAG_P002_C001,Automated Evaluation of Retrieval Augmented Generation_P003_C001
bge,Q055,What is BEIR designed to measure?,BEIR is a heterogeneous benchmark containing 18 retrieval datasets designed to evaluate how well information-retrieval models generalize across tasks and domains.,"BEIR is designed to measure zero-shot retrieval performance across diverse retrieval tasks, providing a standardized benchmark to evaluate information retrieval models on various datasets in a universal data format.",0.5384615384615385,0.19999999999999998,0.34615384615384615,0.08434230007696897,Massive Text Embedding Benchmark_P004_C007,Massive Text Embedding Benchmark_P005_C002,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P018_C003,E5_Text_Embeddings_Microsoft_P005_C005,Massive Text Embedding Benchmark_P003_C004
bge,Q056,What range of retrieval tasks and datasets does BEIR cover according to its conclusion?,"BEIR covers nine retrieval tasks spanning 18 diverse datasets, from specialized expert domains to open-domain retrieval.","BEIR covers nine different retrieval tasks: fact checking, citation prediction, duplicate question retrieval, argument retrieval, news retrieval, question answering, tweet retrieval, bio-medical information retrieval, and entity retrieval. It includes datasets from diverse text domains, covering broad topics like Wikipedia and specialized topics like COVID-19 publications. The datasets vary in text types (e.g., news articles vs. tweets), sizes (ranging from 3.6k to 15 million documents), query lengths (average between 3 and 192 words), and document lengths (average between 11 and 635 words).",0.2352941176470588,0.08,0.17647058823529413,0.10564399999566376,Massive Text Embedding Benchmark_P002_C003,Massive Text Embedding Benchmark_P017_C001,Massive Text Embedding Benchmark_P005_C002,Massive Text Embedding Benchmark_P004_C004,Massive Text Embedding Benchmark_P003_C004
bge,Q057,What multilingual limitation does the BEIR benchmark acknowledge?,BEIR acknowledges that its datasets are English-only because of the limited availability of multilingual retrieval datasets.,The BEIR benchmark acknowledges that all datasets covered in it are currently English due to the limited availability of multilingual retrieval datasets. It recognizes the limitation of lacking multilingual tasks and suggests that adding more multilingual datasets and including multi- and cross-lingual tasks and models would be a worthwhile next step for the benchmark.,0.38888888888888884,0.19999999999999998,0.3611111111111111,0.0993791000219062,Massive Text Embedding Benchmark_P017_C001,Massive Text Embedding Benchmark_P005_C002,Massive Text Embedding Benchmark_P017_C000,Massive Text Embedding Benchmark_P003_C004,Massive Text Embedding Benchmark_P002_C006
bge,Q058,What architectural change does NV-Embed use to improve pooled embeddings from decoder-only LLMs?,NV-Embed introduces a latent attention layer for pooling and removes the causal attention mask during contrastive training to improve embedding quality.,NV-Embed uses a latent attention layer to obtain expressive pooled embeddings and removes the unnecessary causal attention mask in decoder-only LLMs to improve pooled embeddings.,0.6530612244897959,0.3829787234042554,0.6530612244897959,0.09688399999868125,NV-Embed_LLM_Embedding_Model_P001_C000,NV-Embed_LLM_Embedding_Model_P010_C006,NV-Embed_LLM_Embedding_Model_P016_C000,NV-Embed_LLM_Embedding_Model_P007_C006,NV-Embed_LLM_Embedding_Model_P019_C000
bge,Q059,How did adding more public retrieval data affect NV-Embed performance?,"Adding additional public retrieval datasets increased the retrieval score by about 0.7 points, while synthetic data provided a smaller additional gain.","Adding more public retrieval datasets (HoVer, SciFact, Nfcorpus, MIRACL, Mr.Tydi) increased the retrieval score of NV-Embed by 0.7 points.",0.5454545454545454,0.3333333333333333,0.5454545454545454,0.09949739999137819,NV-Embed_LLM_Embedding_Model_P001_C002,NV-Embed_LLM_Embedding_Model_P010_C005,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P001_C000,NV-Embed_LLM_Embedding_Model_P002_C005,GlobalRAG_Benchmark_P010_C001
bge,Q060,Why does the NV-Embed paper caution against assuming that better MTEB scores always imply better retrieval elsewhere?,"The paper notes that models with stronger MTEB scores do not always perform better on AIR-Bench, showing that benchmark improvements may not transfer uniformly.","The NV-Embed paper cautions against assuming that better MTEB scores always imply better retrieval elsewhere because models that perform better on MTEB do not necessarily outperform on other benchmarks such as AIR-Bench. For example, while SFR-Embedding-2R substantially outperforms SFR-Embedding-Mistral in MTEB scores, it falls short in AIR-Bench performance both in QA and Long-Doc tasks. This indicates that improvements in MTEB scores do not always translate to consistent improvements across different retrieval benchmarks.",0.34285714285714286,0.13592233009708737,0.26666666666666666,0.0933383998926729,NV-Embed_LLM_Embedding_Model_P018_C002,NV-Embed_LLM_Embedding_Model_P009_C000,NV-Embed_LLM_Embedding_Model_P007_C004,NV-Embed_LLM_Embedding_Model_P007_C003,NV-Embed_LLM_Embedding_Model_P018_C001
bge,Q061,What is the focus of the RAG failure-points study?,"The study focuses on practical challenges encountered when implementing RAG systems, extending beyond code-related software-engineering use cases.","The focus of the RAG failure-points study is to identify and understand the failure points that occur when engineering a Retrieval Augmented Generation (RAG) system, to provide empirical insights into the challenges of creating robust RAG systems, and to present key considerations and lessons learned from case studies on RAG system implementation.",0.27777777777777773,0.028571428571428574,0.16666666666666666,0.08802020002622157,RAG Failure Points and Challenges_P004_C001,RAG Failure Points and Challenges_P004_C002,RAG Failure Points and Challenges_P003_C000,RAG Failure Points and Challenges_P001_C008,RAG Failure Points and Challenges_P002_C000
bge,Q062,What practical changes are reported to improve retrieval or operation in the RAG case studies?,"The study reports that adding metadata such as filenames and chunk numbers can improve retrieval, open-source embedding models can perform well on small text, and RAG systems require continuous calibration and monitoring.","The practical changes reported to improve retrieval or operation in the RAG case studies include:

- Chunking data as needed and only using relevant chunks in the context for the LLM to generate answers.
- Allowing continuous updating of knowledge with new documents.
- Providing control over which data chunks the user can access.
- Employing optimal strategies for chunk embedding, retrieval, and contextual fusion (noted as active research and requiring further work).
- Enhancing retrieval quality by refining indexing with techniques such as a sliding window approach, fine-grained segmentation, and metadata incorporation.
- Using pre-retrieval and post-retrieval optimization methods to streamline the retrieval process.",0.2518518518518519,0.03007518796992481,0.14814814814814814,0.09031359991058707,survey_of_RAG_P005_C001,A Benchmarking Library for Retrieval-Augmented Generation_P005_C005,A Benchmarking Library for Retrieval-Augmented Generation_P002_C006,RAG Failure Points and Challenges_P005_C003,survey_of_RAG_P003_C005
bge,Q063,What general conclusion does the study draw about engineering RAG systems?,"The study concludes that RAG systems combine information retrieval with LLMs and introduce new engineering challenges around semantic search, generation, monitoring, and adaptation.","The study concludes that 1) validation of a RAG system is only feasible during operation, and 2) the robustness of a RAG system evolves rather than being designed in at the start.",0.2545454545454546,0.1509433962264151,0.2545454545454546,0.08315800002310425,RAG Failure Points and Challenges_P001_C002,RAG Failure Points and Challenges_P001_C008,RAG Failure Points and Challenges_P002_C000,A Benchmarking Library for Retrieval-Augmented Generation_P008_C002,survey_of_RAG_P001_C008
bge,Q064,What benefit does the original RAG study report from combining parametric and non-parametric memory?,Combining parametric and non-parametric memory with generation improves knowledge-intensive NLP tasks and achieves state-of-the-art results on several open-domain question-answering benchmarks.,"The original RAG study reports that combining parametric and non-parametric memory obtains state-of-the-art results on open-domain QA, with people preferring RAG's generation as more factual and specific compared to purely parametric models like BART. The study also highlights that hybrid models require far fewer trainable parameters for strong open-domain QA performance and allow updating the retrieval index without retraining the model.",0.35789473684210527,0.23655913978494625,0.29473684210526313,0.09236959996633232,RAG_for_factual_answers_P009_C005,RAG_for_factual_answers_P019_C001,RAG_for_factual_answers_P002_C003,RAG_for_factual_answers_P009_C006,RAG_for_factual_answers_P001_C001
bge,Q065,How does learned dense retrieval compare with BM25 in the RAG ablation study?,"Learned retrieval improves results on all tasks except FEVER, where BM25 performs best because the claims are strongly entity-oriented and suited to lexical overlap.","In the RAG ablation study, learned dense retrieval improves results for all tasks compared to BM25. BM25 performs best for the FEVER task, which is heavily entity-centric and well-suited for word overlap-based retrieval. However, differentiable learned dense retrieval particularly improves results on all other tasks, especially for Open-Domain QA, where it is crucial.",0.43902439024390244,0.17500000000000002,0.3414634146341463,0.08886050002183765,RAG_for_factual_answers_P007_C005,GlobalRAG_Benchmark_P008_C003,E5_Text_Embeddings_Microsoft_P008_C004,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P001_C006,Technical_Embeddings_RAG_P005_C005
bge,Q066,How many retrieved documents are used for RAG-Token and RAG-Sequence in open-domain QA evaluation?,The implementation uses 15 retrieved documents for RAG-Token and 50 retrieved documents for RAG-Sequence in open-domain question answering.,"For open-domain QA evaluation, 15 retrieved documents are used for RAG-Token models, and 50 retrieved documents are used for RAG-Sequence models.",0.7111111111111111,0.46511627906976744,0.5777777777777778,0.09083579992875457,RAG_for_factual_answers_P008_C002,RAG_for_factual_answers_P017_C000,RAG_for_factual_answers_P018_C000,RAG_for_factual_answers_P005_C005,RAG Failure Points and Challenges_P002_C000
bge,Q067,How large is the citation-linked paper graph described for S2ORC?,S2ORC links citations to a graph containing 81.1 million paper nodes derived from Semantic Scholar.,The citation-linked paper graph described for S2ORC consists of approximately 200 million paper clusters.,0.38709677419354843,0.0689655172413793,0.2580645161290323,0.0874714000383392,S2ORC_ScientificCorpus_P002_C004,S2ORC_ScientificCorpus_P002_C006,S2ORC_ScientificCorpus_P002_C000,S2ORC_ScientificCorpus_P004_C005,S2ORC_ScientificCorpus_P001_C003
bge,Q068,How are paper embeddings learned from citation contexts in the S2ORC analysis?,"The study replaces inline citation spans with linked paper identifiers and trains a word2vec skip-gram model on the resulting citation contexts, producing embeddings for paper identifiers.","In the S2ORC analysis, paper embeddings are learned by training a word2vec skip-gram model on full text citation contexts, where each inline citation span is replaced with its linked paper identifier. This modified text allows the word2vec model to learn embeddings that correspond to each unique paper identifier, effectively creating paper embeddings based on citation contexts.",0.5238095238095238,0.2926829268292683,0.3333333333333333,0.08879750000778586,S2ORC_ScientificCorpus_P008_C002,S2ORC_ScientificCorpus_P008_C003,S2ORC_ScientificCorpus_P001_C001,S2ORC_ScientificCorpus_P007_C003,GlobalRAG_GlobalQA_P002_C002
bge,Q069,Approximately how many tokens of full body text and abstract text does S2ORC contain?,S2ORC is estimated to contain about 25 billion tokens of full body text and 15 billion tokens of abstract text.,S2ORC contains approximately 25 billion tokens of full body text and 15 billion tokens of abstract text.,0.8648648648648648,0.742857142857143,0.8648648648648648,0.10070159996394068,S2ORC_ScientificCorpus_P014_C004,S2ORC_ScientificCorpus_P002_C000,S2ORC_ScientificCorpus_P008_C006,S2ORC_ScientificCorpus_P002_C002,S2ORC_ScientificCorpus_P002_C004
bge,Q070,Why was SciBERT created instead of relying only on general-domain pretrained language models?,"SciBERT was created to provide a pretrained language model tailored to scientific text, where general-domain models trained on sources such as news and Wikipedia may be less suitable.","SciBERT was created because existing pretrained language models like BERT and ELMo were trained on general domain corpora such as news articles and Wikipedia, which are not specialized for scientific text. SciBERT is trained on a large corpus of scientific text, including 1.14M biomedical and computer science papers, and uses an in-domain vocabulary (SCIVOCAB) to better capture scientific language, thereby improving performance on a range of NLP tasks in the scientific domain where task-specific annotations are difficult to obtain.",0.3783783783783784,0.18348623853211007,0.23423423423423423,0.08788699994329363,SciBERT_ScientificNLP_P001_C004,SciBERT_ScientificNLP_P001_C003,SciBERT_ScientificNLP_P005_C001,S2ORC_ScientificCorpus_P006_C004,GlobalRAG_GlobalQA_P003_C000
bge,Q071,How does SciBERT perform on multidomain scientific NLP tasks compared with BERT-Base?,SciBERT outperforms BERT-Base on multidomain tasks and achieves new state-of-the-art results on several scientific NLP benchmarks.,"SciBERT outperforms BERT-Base on multidomain scientific NLP tasks, achieving an improvement of +0.11 F1 compared with BERT-Base.",0.55,0.3157894736842105,0.45,0.09209519997239113,SciBERT_ScientificNLP_P001_C004,SciBERT_ScientificNLP_P005_C001,SciBERT_ScientificNLP_P005_C000,S2ORC_ScientificCorpus_P006_C004,SciBERT_ScientificNLP_P003_C004
bge,Q072,What training corpus and vocabulary distinguish SciBERT from standard BERT?,SciBERT is trained on the full text of 1.14 million biomedical and computer-science papers and uses an in-domain vocabulary called SCIVOCAB.,"SciBERT is pretrained on the full text of 1.14 million biomedical and computer science papers from the Semantic Scholar corpus, whereas standard BERT is not. SciBERT uses an in-domain vocabulary called SCIVOCAB built from scientific text, while standard BERT uses the original vocabulary called BASEVOCAB.",0.619718309859155,0.5507246376811594,0.619718309859155,0.08012419997248799,SciBERT_ScientificNLP_P001_C005,SciBERT_ScientificNLP_P005_C001,SciBERT_ScientificNLP_P002_C004,S2ORC_ScientificCorpus_P006_C004,SciBERT_ScientificNLP_P001_C004
bge,Q073,Why is standard BERT inefficient for directly producing sentence embeddings for similarity search?,"Standard BERT does not independently produce sentence embeddings, so sentence representations must be derived indirectly, making semantic similarity comparisons inefficient.","Standard BERT is inefficient for directly producing sentence embeddings for similarity search because it uses a cross-encoder setup where two sentences are passed to the transformer network to predict a target value. This requires a large number of inference computations for similarity search, as finding the most similar pair in a collection of n sentences requires n·(n−1)/2 computations, which is extremely time-consuming (e.g., 65 hours for 10,000 sentences on a modern GPU). Additionally, averaging BERT embeddings or using the CLS-token output results in poor sentence embeddings that yield worse performance than simpler methods and are infeasible for use with common similarity measures like cosine similarity or Manhattan/Euclidean distance.",0.11678832116788322,0.044444444444444446,0.10218978102189781,0.09011069999542087,Sentence_BERT_SBERT_P001_C005,Sentence_BERT_SBERT_P007_C003,Sentence_BERT_SBERT_P001_C002,Sentence_BERT_SBERT_P004_C004,Sentence_BERT_SBERT_P001_C003
bge,Q074,How are sentence pairs compared at prediction time in the SBERT STS experiments?,"At prediction time, SBERT compares sentence embeddings using cosine similarity.","At prediction time in the SBERT STS experiments, sentence pairs are compared by computing the cosine similarity between their sentence embeddings.",0.5806451612903225,0.2758620689655173,0.45161290322580644,0.08712110004853457,Sentence_BERT_SBERT_P004_C003,Sentence_BERT_SBERT_P002_C002,Sentence_BERT_SBERT_P004_C005,Sentence_BERT_SBERT_P005_C004,Sentence_BERT_SBERT_P005_C005
bge,Q075,What architecture does SBERT use to make BERT suitable for efficient sentence similarity tasks?,SBERT fine-tunes BERT in a siamese or triplet-network architecture to produce efficient semantically meaningful sentence embeddings.,SBERT uses a siamese and triplet network architecture to modify the pretrained BERT network. This architecture enables the derivation of fixed-sized semantically meaningful sentence embeddings that can be compared efficiently using similarity measures like cosine similarity.,0.4727272727272727,0.2641509433962264,0.39999999999999997,0.09017109998967499,Sentence_BERT_SBERT_P001_C001,Sentence_BERT_SBERT_P001_C002,Sentence_BERT_SBERT_P001_C005,Sentence_BERT_SBERT_P001_C003,Sentence_BERT_SBERT_P008_C004
bge,Q076,What does MTEB reveal about whether one embedding method dominates across all tasks?,"MTEB finds that no single text embedding method dominates across all evaluated tasks, suggesting there is no universal best embedding approach.","MTEB reveals that no particular text embedding method dominates across all tasks, indicating that the field has not yet converged on a universal text embedding method that provides state-of-the-art results on all embedding tasks.",0.41379310344827586,0.21428571428571427,0.41379310344827586,0.09517570002935827,Seven Failure Points in RAG Systems_P001_C001,Seven Failure Points in RAG Systems_P001_C004,Seven Failure Points in RAG Systems_P007_C002,BGE_Embedding_Framework_P004_C006,survey_of_RAG_P009_C003
bge,Q077,Why does MTEB argue that evaluating embeddings only on STS and classification is insufficient?,"Performance on semantic textual similarity and classification does not necessarily transfer to retrieval, clustering, reranking, or other real-world embedding tasks.","MTEB argues that evaluating embeddings only on STS and classification is insufficient because STS is known to poorly correlate with other real-world use cases such as search or clustering tasks. Evaluations limited to STS and classification leave open questions about the transferability of embedding models to other tasks. Additionally, evaluating embedding methods on many tasks requires multiple evaluation pipelines, and implementation details may influence results, making it unclear if performance improvements are genuine or due to favorable evaluation setups. Thus, a more comprehensive benchmark like MTEB, covering a wide variety of embedding tasks, is needed to provide clarity on model performance and find universal embeddings applicable across tasks.",0.2,0.0625,0.13846153846153847,0.11730229994282126,Seven Failure Points in RAG Systems_P002_C002,Seven Failure Points in RAG Systems_P001_C003,Seven Failure Points in RAG Systems_P001_C004,Seven Failure Points in RAG Systems_P002_C000,Seven Failure Points in RAG Systems_P007_C002
bge,Q078,Which MTEB task types show the strongest correlations in the reported task-correlation analysis?,"The analysis reports that clustering and reranking show the strongest task-level correlation, while summarization and classification correlate more weakly.",The MTEB task types that show the strongest correlations in the reported task-correlation analysis are clustering and reranking.,0.6666666666666667,0.21621621621621623,0.41025641025641024,0.09164910006802529,Seven Failure Points in RAG Systems_P020_C003,NV-Embed_LLM_Embedding_Model_P009_C004,BGE_Embedding_Framework_P004_C005,NV-Embed_LLM_Embedding_Model_P008_C000,Seven Failure Points in RAG Systems_P017_C005
bge,Q079,What are the main design elements of SPLADE?,SPLADE is a sparse lexical expansion model that uses logarithmic activation and sparsity regularization to learn efficient expanded representations.,"The main design elements of SPLADE are:

1. Straightforward training procedure.
2. Explicit control of sparsity and FLOPS through regularization.
3. Ability to operate on inverted indexes.
4. Training done end-to-end in a single step.
5. Simplicity compared to dense state-of-the-art baselines.
6. Solid basis for further improvements in sparse retrieval research.",0.18421052631578946,0.0,0.10526315789473684,0.0849014000268653,SPLADE_Sparse_Retrieval_Model_P004_C007,A Benchmarking Library for Retrieval-Augmented Generation_P028_C002,A Benchmarking Library for Retrieval-Augmented Generation_P003_C002,SPLADE_Sparse_Retrieval_Model_P004_C001,GlobalRAG_Benchmark_P005_C001
bge,Q080,How does SPLADE perform relative to other sparse and dense retrieval methods?,SPLADE substantially outperforms other sparse retrieval approaches and achieves performance competitive with state-of-the-art dense retrieval methods.,"SPLADE outperforms previous sparse retrieval models such as DeepCT and SparTerm, achieving results on par with state-of-the-art dense retrieval approaches on the MS MARCO dev set (e.g., Recall@1000 close to 0.96). It achieves this with improved sparsity and efficiency through log-saturation and FLOPS regularization, reducing computational costs to levels comparable with other methods while maintaining high effectiveness.",0.3855421686746988,0.19753086419753085,0.3373493975903615,0.08524050004780293,SPLADE_Sparse_Retrieval_Model_P001_C000,SPLADE_Sparse_Retrieval_Model_P004_C006,SPLADE_Sparse_Retrieval_Model_P004_C007,SPLADE_Sparse_Retrieval_Model_P002_C004,SPLADE_Sparse_Retrieval_Model_P003_C009
bge,Q081,Why is SPLADE presented as a competitive first-stage retriever?,"SPLADE combines learned sparse document expansion with in-batch negatives, logarithmic activation, and FLOPS regularization, allowing it to rival strong dense retrieval systems while retaining sparse retrieval efficiency.","SPLADE is presented as a competitive first-stage retriever because its training procedure is straightforward, its sparsity and FLOPS can be explicitly controlled through regularization, and it can operate on inverted indexes. Additionally, it is simple compared to dense state-of-the-art baselines, avoids the need for approximate nearest neighbor search, and achieves effectiveness comparable to or better than the best first-stage rankers while maintaining efficiency.",0.20833333333333334,0.02127659574468085,0.18749999999999997,0.08429109991993755,SPLADE_Sparse_Retrieval_Model_P004_C007,SPLADE_Sparse_Retrieval_Model_P001_C000,SPLADE_Sparse_Retrieval_Model_P002_C004,SPLADE_Sparse_Retrieval_Model_P004_C001,A Benchmarking Library for Retrieval-Augmented Generation_P024_C000
bge,Q082,What does the RAG survey aim to organize and review?,"The survey systematically reviews the evolution, technical foundations, methods, applications, datasets, benchmarks, and evaluation approaches associated with retrieval-augmented generation.","The RAG survey aims to present a thorough and systematic review of the state-of-the-art Retrieval-Augmented Generation (RAG) methods, delineating its evolution through various paradigms.",0.45833333333333337,0.13043478260869565,0.3333333333333333,0.09816950000822544,RAG Failure Points and Challenges_P003_C002,survey_of_RAG_P012_C004,A Benchmarking Library for Retrieval-Augmented Generation_P008_C002,survey_of_RAG_P001_C008,survey_of_RAG_P012_C005
bge,Q083,What retrieval design issues does the RAG survey identify as important?,"The survey highlights retrieval source, retrieval granularity, preprocessing, and embedding-model selection as key design issues in RAG retrieval.","The RAG survey identifies chunking documents as an important retrieval design issue. It notes that although chunking may sound trivial, the quality of chunking significantly affects the retrieval process, especially influencing the embeddings of the chunks, which in turn impacts similarity and retrieval effectiveness.",0.38095238095238093,0.032786885245901634,0.22222222222222218,0.07909180002752692,survey_of_RAG_P012_C004,A Benchmarking Library for Retrieval-Augmented Generation_P008_C001,RAG Failure Points and Challenges_P003_C000,RAG Failure Points and Challenges_P004_C005,A Benchmarking Library for Retrieval-Augmented Generation_P005_C005
